Framework_ID,Framework_Code,Framework_Name,Framework_Version,Framework_Regulator,Framework_Jurisdiction,Domain_ID,Domain_Code,Domain_Name,Domain_Description,Objective_ID,Objective_Code,Objective_Name,Objective_Description,Control_ID,Control_Code,Control_Name,Control_Statement,Control_Objective,Control_Is_Mandatory,Control_Risk_Category,Control_Evidence_Type,Control_Implementation_Guidance,Control_Testing_Guidance,SubControl_ID,SubControl_Code,SubControl_Name,SubControl_Statement,SubControl_Description
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,329,ISO-31000-G-L&C,Leadership & Commitment,Objective for Leadership & Commitment,722,FW-016-007,Demonstrate leadership and commitment by customizing and implementing framework components,Top management and oversight bodies (where applicable) are expected to demonstrate leadership and commitment by customizing and implementing all components of the framework.,— customizing and implementing all components of the framework;,No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,329,ISO-31000-G-L&C,Leadership & Commitment,Objective for Leadership & Commitment,723,FW-016-008,Demonstrate leadership and commitment by issuing a risk management statement or policy,"Top management and oversight bodies (where applicable) are expected to issue a statement or policy establishing a risk management approach, plan, or course of action.","— issuing a statement or policy that establishes a risk management approach, plan or course of action;",No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,329,ISO-31000-G-L&C,Leadership & Commitment,Objective for Leadership & Commitment,724,FW-016-009,Ensure risk management is integrated into all organizational activities,Top management and oversight bodies (where applicable) are expected to ensure risk management is integrated into all organizational activities.,"Top management and oversight bodies, where applicable, should ensure that risk management is  integrated into all organizational activities and should demonstrate leadership and commitment by:",No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,329,ISO-31000-G-L&C,Leadership & Commitment,Objective for Leadership & Commitment,737,FW-016-022,Demonstrate and articulate continual commitment to risk management,"Top management and oversight bodies (where applicable) are expected to demonstrate and articulate continual commitment to risk management through a policy, statement or other forms that clearly convey objectives and commitment.","Top management and oversight bodies, where applicable, should demonstrate and articulate their  continual commitment to risk management through a policy, a statement or other forms that clearly  convey an organization’s objectives and commitment to risk management.",No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,329,ISO-31000-G-L&C,Leadership & Commitment,Objective for Leadership & Commitment,740,FW-016-025,Include specified elements in risk management commitment,The organization’s risk management commitment is advised to include the listed elements at minimum.,"The commitment should  include, but is not limited to:",No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,329,ISO-31000-G-L&C,Leadership & Commitment,Objective for Leadership & Commitment,747,FW-016-032,Include purpose and links to objectives and policies in commitment,The commitment is advised to cover the organization’s purpose for managing risk and links to objectives and other policies.,— the organization’s purpose for managing risk and links to its objectives and other policies;,No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,330,ISO-31000-G-R&C,Reporting & Communication,Objective for Reporting & Communication,725,FW-016-010,Oversight bodies ensure risk information is properly communicated,Oversight bodies are often expected or required to ensure information about risks and their management is properly communicated.,— ensure that information about such risks and their management is properly communicated.,Yes,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,331,ISO-31000-G-O,Oversight,Objective for Oversight,726,FW-016-011,Oversight bodies ensure risks are adequately considered when setting objectives,Oversight bodies are often expected or required to ensure risks are adequately considered when setting organizational objectives.,Oversight bodies are often expected or required to: — ensure that risks are adequately considered when setting the organization’s objectives;,Yes,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,331,ISO-31000-G-O,Oversight,Objective for Oversight,728,FW-016-013,Oversight bodies ensure systems to manage risks are implemented and operating effectively,Oversight bodies are often expected or required to ensure systems to manage identified risks are implemented and operate effectively.,— ensure that systems to manage such risks are implemented and operating effectively;,Yes,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,331,ISO-31000-G-O,Oversight,Objective for Oversight,729,FW-016-014,Oversight bodies understand risks facing the organization in pursuit of objectives,Oversight bodies are often expected or required to understand the risks facing the organization as it pursues its objectives.,— understand the risks facing the organization in pursuit of its objectives;,Yes,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,332,ISO-31000-G-RA&,Risk Appetite & Tolerance,Objective for Risk Appetite & Tolerance,727,FW-016-012,Oversight bodies ensure risks are appropriate in context of objectives,Oversight bodies are often expected or required to ensure risks are appropriate relative to the organization’s objectives.,— ensure that such risks are appropriate in the context of the organization’s objectives;,Yes,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,336,ISO-31000-G-D,Decision-Making,Objective for Decision-Making,734,FW-016-019,Address how conflicting objectives are dealt with within risk management commitment,The risk management commitment is expected to include how conflicting objectives are dealt with.,— the way in which conflicting objectives are dealt with;,No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,336,ISO-31000-G-D,Decision-Making,Objective for Decision-Making,744,FW-016-029,Address how conflicting objectives are dealt with,The commitment is advised to include the way in which conflicting objectives are dealt with.,— the way in which conflicting objectives are dealt with;,No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,336,ISO-31000-G-D,Decision-Making,Objective for Decision-Making,768,FW-016-053,Identify where when and how decisions are made and by whom,"Implementation is advised to include identifying where, when and how different types of decisions are made across the organization, and by whom.","— identifying where, when and how different types of decisions are made across the organization, and  by whom;",No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,336,ISO-31000-G-D,Decision-Making,Objective for Decision-Making,770,FW-016-054,Modify applicable decision-making processes where necessary,Implementation is advised to include modifying applicable decision-making processes where necessary.,— modifying the applicable decision-making processes where necessary;,No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,337,ISO-31000-G-C,Communication,Objective for Communication,735,FW-016-020,Communicate risk management commitment internally and to stakeholders as appropriate,"The organization is advised to communicate its risk management commitment within the organization and, as appropriate, to stakeholders.","The risk management commitment should be communicated within an organization and to stakeholders,  as appropriate.",No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,96,ISO-31000-G,Governance,Controls related to Governance,338,ISO-31000-G-PM,Performance Measurement,Objective for Performance Measurement,738,FW-016-023,Include measurement and reporting within performance indicators in risk management commitment,The risk management commitment is expected to include measurement and reporting within the organization’s performance indicators.,— measurement and reporting within the organization’s performance indicators;,No,security,policy,Originally from: ISO-31000-2018,,,,,,
